央视频道,#genre#
航拍中国江西,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d53b2a618894453a9144fac9b3a1cd2a/1200.m3u8
航拍中国上海,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/03395aaae70348a2a80554464bad67f3/1200.m3u8
航拍中国四川,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f22f133aab0b40129360c0c6d6ff0d2d/1200.m3u8
航拍中国浙江,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c40caee6399e45daa7676b9a5e4116d5/1200.m3u8
航拍中国甘肃,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4b79a3079e6f41fe98735763fa200101/1200.m3u8
航拍中国广东,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/32074e14c72f449f9c77e247cc886ecc/1200.m3u8
航拍中国内蒙古,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4c76529c9c434b38a9047daa000a7b90/1200.m3u8
航拍中国福建,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/be153a817c2e4b1181183d7fd8879e92/1200.m3u8
航拍中国江苏,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/64c2db4bb8fc4e0d9b41506556a718cd/1200.m3u8
航拍中国云南,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dc534f3d3730442a8b50334424ec2c78/1200.m3u8
航拍中国安徽,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/67c4d1c8265b45898a455f4dbaf17680/1200.m3u8
航拍中国贵州,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/73c437874a0c447dbfe6d7467d4a6e64/1200.m3u8
航拍中国山东,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0263fc1d530d4b25bbc9e0ede600c7e4/1200.m3u8
航拍中国天律,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5f03d9f1684241f696b25a19ffc44145/1200.m3u8
航拍中国山西,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4c0d9387b7514640bc9fceee79257be4/1200.m3u8
航拍中国吉林,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ad1e94a68cb440fd98317cc3aa7f4f31/1200.m3u8
航拍中国湖南,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/18a8a559464448dbaf60d33913e09aea/1200.m3u8
航拍中国河北,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2f1976058d334d3b9e432de9e0ddc8e0/1200.m3u8
航拍中国宁夏,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/163c971a8ec44f0ba5dd1dc3ddffb8d7/1200.m3u8


航拍中国新疆,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/611dfd08172c4e3082289d6d33db4df4/main.m3u8
航拍中国海南,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/ebc22b913d104ccfb153dc09850e0486/main.m3u8
航拍中国黑龙江,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/1199803974fe4361980f8e764d94c607/main.m3u8
航拍中国陕西,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/c698d3595f504fd09044e0b6615040f0/main.m3u8
航拍中国江西,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/8edf3fb6a69148ea9a7dc0b5a9d99fdb/main.m3u8
航拍中国上海,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/3e5279df88b44cb7933157330f967490/main.m3u8
航拍中国浙江,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/cc46d0edb5974d9bb744a009edc9c01a/main.m3u8
航拍中国四川,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/9e9b2ec70cca4cdc917672cb1e44bb01/main.m3u8
航拍中国内蒙古,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/main.m3u8
航拍中国甘肃,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/1d627277720b4c4698ce58d4d2edb3b5/main.m3u8
航拍中国广东,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/d907ef756138493e9fe5b35b4ab69642/main.m3u8
航拍中国福建,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/8ba642c716404cf59a87f20ef9fc54a3/main.m3u8
航拍中国江苏,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/b1e17e11d274467db1ace20e1534a953/main.m3u8
航拍中国云南,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/dc534f3d3730442a8b50334424ec2c78/main.m3u8
航拍中国安徽,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/67c4d1c8265b45898a455f4dbaf17680/main.m3u8
航拍中国贵州,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/73c437874a0c447dbfe6d7467d4a6e64/main.m3u8
航拍中国山东,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/0263fc1d530d4b25bbc9e0ede600c7e4/main.m3u8
航拍中国天津,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/5f03d9f1684241f696b25a19ffc44145/main.m3u8
航拍中国山西,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/4c0d9387b7514640bc9fceee79257be4/main.m3u8
航拍中国吉林,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/ad1e94a68cb440fd98317cc3aa7f4f31/main.m3u8
航拍中国湖南,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/18a8a559464448dbaf60d33913e09aea/main.m3u8
航拍中国河北,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/2f1976058d334d3b9e432de9e0ddc8e0/main.m3u8
航拍中国宁夏,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/163c971a8ec44f0ba5dd1dc3ddffb8d7/main.m3u8
航拍中国北京,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/d2b996adc74941d8b18af4a82df6972b/main.m3u8
航拍中国广西,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/57400214d2a64554a93f819631d46766/main.m3u8
航拍中国青海,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/37a98a385a0a4742bb46c310bd797a1d/main.m3u8
航拍中国湖北,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/4f253c1adc434f819c2491b9a5f326ba/main.m3u8
航拍中国香港,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/763994da44384f20bae60e9d49a8769c/main.m3u8
航拍中国西藏,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/59f8aa7148434102903f2c855bd489dd/main.m3u8
航拍中国澳门,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/75d7257f558e47869e4fb669f3e54ed8/main.m3u8
航拍中国重庆,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/fc03aed689834faaa8985e31a0b316ef/main.m3u8
航拍中国河南,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/c6a5a084a7d84573b5f9a2cee6bcc904/main.m3u8
航拍中国辽宁,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/b5a9b53da6944983baba4bc9ccb801e2/main.m3u8
航拍中国台湾,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/1627f3db2a1040eaa42b8fe0e9866fb7/main.m3u8



CHC频道,#genre#
CHC家庭影院,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00002028/index.m3u8
CHC影迷电影,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00002029/index.m3u8
CHC动作电影,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00002030/index.m3u8

CHC动作电影,http://115.60.241.249:2000/rtp/225.1.4.208:1261
CHC动作电影,http://majian.ixiaobai.net:58888/rtp/239.37.0.186:5540
CHC影迷电影,http://60.220.167.77:8083/rtp/226.0.2.93:8004
CHC影迷电影,http://58.19.38.162:9901/tsfile/live/1038_1.m3u8
CHC家庭影院,http://119.165.163.162:1029/udp/239.253.254.152:8000
CHC家庭影院,http://59.44.192.82:65000/hls/30/index.m3u8



重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典,http://mywlkj.ddns.net:754/tv/dl/dl668/bfgd.php?id=635
重温经典,http://117.114.153.1:8180/TV00000000000000000007@HHZT?$京移5M576







苏州4K频道,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
BesTV-4K,http://[2409:8087:5e01:34::30]:6610/ZTE_CMS/00000001000000060000000000000202/index.m3u8?IAS
BesTV-4K,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000196/index.m3u8?IAS

LoveNature4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
LoveNature4K,https://d18dyiwu97wm6q.cloudfront.net/playlist.m3u8
4K动作电影,http://159.75.85.63:35455/douyu/9249162
4K动作电影,http://43.138.170.29:35455/douyu/9249162




黑莓电影,http://[2409:8087:2001:20:2800:0:df6e:eb04]/ott.mobaibox.com/PLTV/3/224/3221225567/index.m3u8
黑莓电影,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/wh7f454c46tw1557681271_-1627945614/ott.mobaibox.com/PLTV/3/224/3221227520/index.m3u8?icpid=3&RTS=1674385968&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
黑莓电影,http://[2409:8087:2001:20:2800:0:df6e:eb05]/wh7f454c46tw1557894210_-694330224/ott.mobaibox.com/PLTV/3/224/3221225567/index.m3u8?icpid=3&RTS=1674385968&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
黑莓电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓电影,http://[2409:8087:2001:20:2800:0:df6e:eb09]/PLTV/1/224/3221230423/1.m3u8
黑莓电影,http://[2409:8087:2001:20:2800:0:df6e:eb08]/PLTV/1/224/3221230423/1.m3u8
黑莓电影,http://[2409:8087:2001:20:2800:0:df6e:eb04]/PLTV/1/224/3221229993/1.m3u8

1905电影(亚洲),http://php.jdshipin.com:8880/1905.php?id=1905dy
1905电影(国际),http://php.jdshipin.com:8880/1905.php?id=1905dy2
1905电影(亚洲),http://xxw.me0.cn/1905dy.php?id=1905a
1905电影(国际),http://xxw.me0.cn/1905dy.php?id=1905b



少儿影院,#genre#

金鹰卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
卡酷少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
优漫卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
哈哈炫动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓动画,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓动画,http://[2409:8087:1a0b:df::4006]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8


哈哈炫动,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000050/index.m3u8
卡酷少儿,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000048/index.m3u8
嘉佳卡通,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000074/index.m3u8
优漫卡通,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000049/index.m3u8
金鹰卡通,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000047/index.m3u8






黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
天书奇谭,https://txmov2.a.kwimgs.com/upic/2021/09/11/22/BMjAyMTA5MTEyMjAwNDRfMTI0MzE0NjMyOF81NzAwNDk1ODY1MV8yXzM=_hd15_B30ff4255569c9cd057d3b43dd8e77095.mp4
长安十万里,https://yzzy1.play-cdn1.com/20230928/1059_b74249f1/index.m3u8

大气层消失,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/45122e56521f49b68020e3e66bc28ce8/850.m3u8
霹雳贝贝,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/7accc94d5590415284af5db904e4be5a/850.m3u8
大闹天宫,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/a57c9e5e1696486e97d229a3ddb13749/850.m3u8



小猪佩奇,http://[2409:8087:2001:20:2800:0:df6e:eb22]/wh7f454c46tw2443156656_-1125659309/ott.mobaibox.com/PLTV/3/224/3221228460/index.m3u8?icpid=3&RTS=1674369673&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
旺旺队立大功,http://[2409:8087:2001:20:2800:0:df6e:eb21]/wh7f454c46tw4207711491_582058613/ott.mobaibox.com/PLTV/3/224/3221228463/index.m3u8?icpid=3&RTS=1674371438&from=40&popid=40&hms_devid=2290&prioritypopid=40&vqe=3
超级飞侠,http://[2409:8087:2001:20:2800:0:df6e:eb20]/wh7f454c46tw2444245842_-988657747/ott.mobaibox.com/PLTV/3/224/3221228539/index.m3u8?icpid=3&RTS=1674369674&from=40&popid=40&hms_devid=2290&prioritypopid=40&vqe=3

倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
云朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
熊大过年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
狮子王国,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8

熊出没之探险日记,http://mmitv.top/pltv/yy.php?id=1354930977
海绵宝宝,http://43.138.170.29:35455/douyu/3949681
哆啦 A 梦,http://43.138.170.29:35455/douyu/9445279
奥特曼,http://[2409:8087:2001:20:2800:0:df6e:eb23]/ott.mobaibox.com/PLTV/4/224/3221228456/index.m3u8

上海美术电影制片厂1,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/088b06c3cb6c4422b3327e6277b5fda7/2000.m3u8
上海美术电影制片厂2,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/85ce5caeafe34556ac9a45764b98dd4e/2000.m3u8
上海美术电影制片厂3,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/cefa01013684448b89fa09c95382866c/2000.m3u8
上海美术电影制片厂4,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/e501ab606e464352becdf35f4a71230b/2000.m3u8
上海美术电影制片厂5,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/478e3597c19f42ce836582a8df69b47d/2000.m3u8
欢乐亲子营大头儿子和小头爸爸,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/1f804c05de14416bb6b472e4d7026294/2000.m3u8

猪猪侠•英雄猪少年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0f03b08bc7b042358144617000fd2931/1200.m3u8
大卫贝肯•倒霉特工熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
喜羊羊之嘻哈闯世界,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/8fcdf801394d41f08612a8e0e022bc6b/2000.m3u8
葫芦兄弟1,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d67f1e2951894c029501f766039bb6ae/2000.m3u8
葫芦兄弟2+葫芦小金刚1,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/ba5b5384661f43478b61bf58472f0a72/2000.m3u8
葫芦小金刚2,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/2407667ddef7449c925139dbf10db6ff/2000.m3u8
葫芦兄弟电影版,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/f2b6ab8a81204d8195b3e94c1e621d95/main.m3u8
葫芦小金刚,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/7adf057bc801456186db3c315dc3543f/850.m3u8


大闹天宫,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/f66650f757084b3d93dc5dbe63e99edd/2000.m3u8

哪吒闹海,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/37f331c4d46c442e8956e15b995cdab5/2000.m3u8
金猴降妖,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/5769ccaac555490f8b4fb8e1392af6cb/2000.m3u8
黑猫警长,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/4180d8926f1b4fa6b0b5e63d00299c7f/850.m3u8
阿凡提的故事1,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/4b69aa57444d4a1b8bdf013e9fb1bdaa/850.m3u8
阿凡提的故事2,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/b8e4ba96c38a46a1b33a66fc52c38a27/850.m3u8





电视剧轮播,#genre#

炊事班的故事,http://159.75.85.63:35455/yy/1382736716
盗墓笔记,http://159.75.85.63:35455/yy/1356373644
粉红女郎,http://159.75.85.63:35455/yy/1354888671
封神榜,http://159.75.85.63:35455/yy/1353426319
父母爱情,http://159.75.85.63:35455/yy/1354926650
父母爱情,http://159.75.85.63:35455/yy/1382746276
富贵,http://159.75.85.63:35455/yy/1354926537
红楼梦,http://159.75.85.63:35455/yy/1382745084
红楼梦,http://159.75.85.63:35455/yy/1382745084
济公游记,http://159.75.85.63:35455/yy/1355265814
金婚,http://159.75.85.63:35455/yy/1382736832
康熙微服私访记,http://159.75.85.63:35455/yy/754319
狂飙,http://159.75.85.63:35455/yy/1355142167
狂飙,http://159.75.85.63:35455/yy/1382754187
老酒馆,http://159.75.85.63:35455/yy/1356254650
流金岁月,http://159.75.85.63:35455/yy/1382736891
魔幻手机,http://159.75.85.63:35455/yy/1356213622
情满四合院,http://159.75.85.63:35455/yy/1382735541
情满四合院,http://159.75.85.63:35455/yy/1382736848
情满四合院,http://159.75.85.63:35455/yy/1382736888
情满四合院,http://159.75.85.63:35455/yy/1382851524
情满四合院,http://159.75.85.63:35455/yy/1382851601
三国演义,http://159.75.85.63:35455/yy/1354936241
上海滩,http://159.75.85.63:35455/yy/1382745184
射雕英雄传,http://159.75.85.63:35455/yy/1354210357
射雕英雄传,http://159.75.85.63:35455/yy/40959929
神雕侠侣,http://159.75.85.63:35455/yy/1351762426
神探狄仁杰,http://159.75.85.63:35455/yy/1351755386
神探狄仁杰,http://159.75.85.63:35455/yy/1354930934
神探狄仁杰,http://159.75.85.63:35455/yy/1382828767
神探狄仁杰,http://159.75.85.63:35455/yy/1382829413
神医喜来乐,http://159.75.85.63:35455/yy/1382714119
神医喜来乐,http://159.75.85.63:35455/yy/2244059750
士兵突击,http://159.75.85.63:35455/yy/1382828766
天道,http://159.75.85.63:35455/yy/1382735574
天龙八部,http://159.75.85.63:35455/yy/1351814644
天龙八部,http://159.75.85.63:35455/yy/1382736855
天龙八部,http://159.75.85.63:35455/yy/1459331991
天龙八部,http://159.75.85.63:35455/yy/68260522
铁齿铜牙纪晓岚,http://159.75.85.63:35455/yy/1354143978
铁齿铜牙纪晓岚,http://159.75.85.63:35455/yy/1352227227
铁齿铜牙纪晓岚,http://159.75.85.63:35455/yy/1382781415
武林外传,http://159.75.85.63:35455/yy/1355652820
武林外传,http://159.75.85.63:35455/yy/1351496216
武林外传,http://159.75.85.63:35455/yy/21092633
西游记,http://159.75.85.63:35455/yy/1353392400
西游记后传,http://159.75.85.63:35455/yy/1382736846
笑傲江湖,http://159.75.85.63:35455/yy/1354930909
笑傲江湖,http://159.75.85.63:35455/yy/1354936128
血色浪漫,http://159.75.85.63:35455/yy/1354926676
倚天屠龙记,http://159.75.85.63:35455/yy/1449856066
雍正王朝,http://159.75.85.63:35455/yy/2551997293
雍正王朝,http://159.75.85.63:35455/yy/23206872
永远一家人,http://159.75.85.63:35455/yy/1382736873
宰相刘罗锅,http://159.75.85.63:35455/yy/1353892468
宰相刘罗锅,http://159.75.85.63:35455/yy/1382745191
宰相刘罗锅,http://159.75.85.63:35455/yy/2786225719
战狼3,http://159.75.85.63:35455/yy/1456668939
正阳门下,http://159.75.85.63:35455/yy/1354931580


武林外传,http://159.75.85.63:35455/yy/21092633




小沈阳春晚小品,http://159.75.85.63:35455/yy/1382749941
赵本山《蓝光版》,http://159.75.85.63:35455/yy/32160832
春晚小品,http://159.75.85.63:35455/yy/1382851479
春晚小品,http://159.75.85.63:35455/yy/1382851476
春晚小品,http://159.75.85.63:35455/yy/1382851615
春晚小品,http://159.75.85.63:35455/yy/1354936217
吐槽大会,http://159.75.85.63:35455/yy/1354932379
吐槽大会,http://159.75.85.63:35455/yy/1354936145



本山快乐营,http://159.75.85.63:35455/yy/1354933529



刘德华,http://159.75.85.63:35455/yy/1382745111
周星驰,http://159.75.85.63:35455/yy/1354658049
周星驰,http://159.75.85.63:35455/yy/1382736808
周润发,http://159.75.85.63:35455/yy/1354888733
周润发,http://159.75.85.63:35455/yy/1354889044
林正英,http://159.75.85.63:35455/yy/1353685311
林正英,http://159.75.85.63:35455/yy/34229877
林正英,http://159.75.85.63:35455/yy/1453996620
林正英,http://159.75.85.63:35455/yy/1354932444
李连杰,http://159.75.85.63:35455/yy/74613175
洪金宝,http://159.75.85.63:35455/yy/1354924839
香港电影,http://159.75.85.63:35455/yy/1382736910
经典电影,http://159.75.85.63:35455/yy/1450556636
电影2,http://159.75.85.63:35455/yy/1354889048
经典鬼片,http://159.75.85.63:35455/yy/1463783198
经典鬼片,http://159.75.85.63:35455/yy/29460894
香港鬼片2,http://159.75.85.63:35455/yy/1382737886
香港鬼片3,http://159.75.85.63:35455/yy/24066336
港片电影,http://159.75.85.63:35455/yy/1459801818
超英集结,http://159.75.85.63:35455/yy/1382745091
漫威英雄,http://159.75.85.63:35455/yy/1354932402
港片赌片,http://159.75.85.63:35455/yy/1355076627
惊恐盗暮鬼怪,http://159.75.85.63:35455/yy/1382749525
张国荣,http://159.75.85.63:35455/yy/1354930961
哥斯拉,http://159.75.85.63:35455/yy/1382736833
大话西游,http://159.75.85.63:35455/yy/1382851590
经典鬼片2,http://159.75.85.63:35455/yy/1355641195
武侠港片,http://159.75.85.63:35455/yy/1451866697


炊事班的故事,http://live.metshop.top/yy/1382736716
盗墓笔记,http://live.metshop.top/yy/1356373644
粉红女郎,http://live.metshop.top/yy/1354888671
封神榜,http://live.metshop.top/yy/1353426319
父母爱情,http://live.metshop.top/yy/1354926650
父母爱情,http://live.metshop.top/yy/1382746276
富贵,http://live.metshop.top/yy/1354926537
红楼梦,http://live.metshop.top/yy/1382745084
红楼梦,http://live.metshop.top/yy/1382745084
济公游记,http://live.metshop.top/yy/1355265814
金婚,http://live.metshop.top/yy/1382736832
康熙微服私访记,http://live.metshop.top/yy/754319
狂飙,http://live.metshop.top/yy/1355142167
狂飙,http://live.metshop.top/yy/1382754187
老酒馆,http://live.metshop.top/yy/1356254650
流金岁月,http://live.metshop.top/yy/1382736891
魔幻手机,http://live.metshop.top/yy/1356213622
情满四合院,http://live.metshop.top/yy/1382735541
情满四合院,http://live.metshop.top/yy/1382736848
情满四合院,http://live.metshop.top/yy/1382736888
情满四合院,http://live.metshop.top/yy/1382851524
情满四合院,http://live.metshop.top/yy/1382851601
三国演义,http://live.metshop.top/yy/1354936241
上海滩,http://live.metshop.top/yy/1382745184
射雕英雄传,http://live.metshop.top/yy/1354210357
射雕英雄传,http://live.metshop.top/yy/40959929
神雕侠侣,http://live.metshop.top/yy/1351762426
神探狄仁杰,http://live.metshop.top/yy/1351755386
神探狄仁杰,http://live.metshop.top/yy/1354930934
神探狄仁杰,http://live.metshop.top/yy/1382828767
神探狄仁杰,http://live.metshop.top/yy/1382829413
神医喜来乐,http://live.metshop.top/yy/1382714119
神医喜来乐,http://live.metshop.top/yy/2244059750
士兵突击,http://live.metshop.top/yy/1382828766
天道,http://live.metshop.top/yy/1382735574
天龙八部,http://live.metshop.top/yy/1351814644
天龙八部,http://live.metshop.top/yy/1382736855
天龙八部,http://live.metshop.top/yy/1459331991
天龙八部,http://live.metshop.top/yy/68260522
铁齿铜牙纪晓岚,http://live.metshop.top/yy/1354143978
铁齿铜牙纪晓岚,http://live.metshop.top/yy/1352227227
铁齿铜牙纪晓岚,http://live.metshop.top/yy/1382781415
武林外传,http://live.metshop.top/yy/1355652820
武林外传,http://live.metshop.top/yy/1351496216
武林外传,http://live.metshop.top/yy/21092633
西游记,http://live.metshop.top/yy/1353392400
西游记后传,http://live.metshop.top/yy/1382736846
笑傲江湖,http://live.metshop.top/yy/1354930909
笑傲江湖,http://live.metshop.top/yy/1354936128
血色浪漫,http://live.metshop.top/yy/1354926676
倚天屠龙记,http://live.metshop.top/yy/1449856066
雍正王朝,http://live.metshop.top/yy/2551997293
雍正王朝,http://live.metshop.top/yy/23206872
永远一家人,http://live.metshop.top/yy/1382736873
宰相刘罗锅,http://live.metshop.top/yy/1353892468
宰相刘罗锅,http://live.metshop.top/yy/1382745191
宰相刘罗锅,http://live.metshop.top/yy/2786225719
战狼3,http://live.metshop.top/yy/1456668939
正阳门下,http://live.metshop.top/yy/1354931580


武林外传,http://live.metshop.top/yy/21092633




小沈阳春晚小品,http://live.metshop.top/yy/1382749941
赵本山《蓝光版》,http://live.metshop.top/yy/32160832
春晚小品,http://live.metshop.top/yy/1382851479
春晚小品,http://live.metshop.top/yy/1382851476
春晚小品,http://live.metshop.top/yy/1382851615
春晚小品,http://live.metshop.top/yy/1354936217
吐槽大会,http://live.metshop.top/yy/1354932379
吐槽大会,http://live.metshop.top/yy/1354936145



本山快乐营,http://live.metshop.top/yy/1354933529



刘德华,http://live.metshop.top/yy/1382745111
周星驰,http://live.metshop.top/yy/1354658049
周星驰,http://live.metshop.top/yy/1382736808
周润发,http://live.metshop.top/yy/1354888733
周润发,http://live.metshop.top/yy/1354889044
林正英,http://live.metshop.top/yy/1353685311
林正英,http://live.metshop.top/yy/34229877
林正英,http://live.metshop.top/yy/1453996620
林正英,http://live.metshop.top/yy/1354932444
李连杰,http://live.metshop.top/yy/74613175
洪金宝,http://live.metshop.top/yy/1354924839
香港电影,http://live.metshop.top/yy/1382736910
经典电影,http://live.metshop.top/yy/1450556636
电影2,http://live.metshop.top/yy/1354889048
经典鬼片,http://live.metshop.top/yy/1463783198
经典鬼片,http://live.metshop.top/yy/29460894
香港鬼片2,http://live.metshop.top/yy/1382737886
香港鬼片3,http://live.metshop.top/yy/24066336
港片电影,http://live.metshop.top/yy/1459801818
超英集结,http://live.metshop.top/yy/1382745091
漫威英雄,http://live.metshop.top/yy/1354932402
港片赌片,http://live.metshop.top/yy/1355076627
